study id	Exclude	Exclude Reason	study name	study identifier	study published	experiment id	experiment name	chemical	animal group id	animal group name	lifestage exposed	lifestage assessed	species	species strain	strain.abbr	generation	animal description	animal description (with N)	sex	route	treatment period	duration exposure	endpoint id	endpoint name	system	organ	effect	effect subtype	diagnostic	tags	observation time	data type	doses	dose units	response units	expected adversity direction	maximum endpoint change	low_dose	NOEL	LOEL	FEL	high_dose	key	dose index	dose	N	incidence	response	stdev	lower_ci	upper_ci	pairwise significant	percent control mean	percent control low	percent control high
182437	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2384	Sprague Dawley rats (F1b)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=11-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23862	AGD (mm)			AGD (mm)				PND 1	Continuous	0.09, 0.39, 0.92, 2.85, 9.24, 95.29, 1017.11 mg/kg-day	mg/kg-day	mm	0	-10.41666667	0.39				1017.11	36771	3	2.85	15		2.79	0.348568501	2.6	2.98	FALSE	-3.125	-11.20794031	4.957940312
182437	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2384	Sprague Dawley rats (F1b)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=11-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23862	AGD (mm)			AGD (mm)				PND 1	Continuous	0.09, 0.39, 0.92, 2.85, 9.24, 95.29, 1017.11 mg/kg-day	mg/kg-day	mm	0	-10.41666667	0.39				1017.11	36772	4	9.24	13		2.89	0.468721666	2.61	3.17	FALSE	0.347222222	-10.05092765	10.7453721
182437	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2384	Sprague Dawley rats (F1b)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=11-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23862	AGD (mm)			AGD (mm)				PND 1	Continuous	0.09, 0.39, 0.92, 2.85, 9.24, 95.29, 1017.11 mg/kg-day	mg/kg-day	mm	0	-10.41666667	0.39				1017.11	36773	5	95.29	14		2.69	0.48641546	2.41	2.97	FALSE	-6.597222222	-16.8017915	3.607347057
182437	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2384	Sprague Dawley rats (F1b)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=11-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23862	AGD (mm)			AGD (mm)				PND 1	Continuous	0.09, 0.39, 0.92, 2.85, 9.24, 95.29, 1017.11 mg/kg-day	mg/kg-day	mm	0	-10.41666667	0.39				1017.11	36774	6	1017.11	12		2.58	0.138564065	2.49	2.67	FALSE	-10.41666667	-16.00224574	-4.831087589
182437	FALSE		Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2384	Sprague Dawley rats (F1b)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=11-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23863	AGD (mm/g)			AGD (mm/g)				PND 1	Continuous	0.09, 0.39, 0.92, 2.85, 9.24, 95.29, 1017.11 mg/kg-day	mg/kg-day	mm/g	0	-9.090909091	0.39				1017.11	36775	0	0.09	15		0.44	0.038729833	0.42	0.46	FALSE	0	-6.299678596	6.299678596
182437	FALSE		Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2384	Sprague Dawley rats (F1b)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=11-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23863	AGD (mm/g)			AGD (mm/g)				PND 1	Continuous	0.09, 0.39, 0.92, 2.85, 9.24, 95.29, 1017.11 mg/kg-day	mg/kg-day	mm/g	0	-9.090909091	0.39				1017.11	36776	1	0.39	11		0.43	0.066332496	0.39	0.47	FALSE	-2.272727273	-12.18853143	7.643076885
182437	FALSE		Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2384	Sprague Dawley rats (F1b)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=11-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23863	AGD (mm/g)			AGD (mm/g)				PND 1	Continuous	0.09, 0.39, 0.92, 2.85, 9.24, 95.29, 1017.11 mg/kg-day	mg/kg-day	mm/g	0	-9.090909091	0.39				1017.11	36777	2	0.92	14		0.43	0.074833148	0.39	0.47	FALSE	-2.272727273	-12.18853143	7.643076885
182437	FALSE		Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2384	Sprague Dawley rats (F1b)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=11-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23863	AGD (mm/g)			AGD (mm/g)				PND 1	Continuous	0.09, 0.39, 0.92, 2.85, 9.24, 95.29, 1017.11 mg/kg-day	mg/kg-day	mm/g	0	-9.090909091	0.39				1017.11	36778	3	2.85	15		0.44	0.077459667	0.4	0.48	FALSE	0	-9.960666445	9.960666445
182437	FALSE		Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2384	Sprague Dawley rats (F1b)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=11-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23863	AGD (mm/g)			AGD (mm/g)				PND 1	Continuous	0.09, 0.39, 0.92, 2.85, 9.24, 95.29, 1017.11 mg/kg-day	mg/kg-day	mm/g	0	-9.090909091	0.39				1017.11	36779	4	9.24	13		0.45	0.072111026	0.41	0.49	FALSE	2.272727273	-7.733624656	12.2790792
182437	FALSE		Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2384	Sprague Dawley rats (F1b)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=11-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23863	AGD (mm/g)			AGD (mm/g)				PND 1	Continuous	0.09, 0.39, 0.92, 2.85, 9.24, 95.29, 1017.11 mg/kg-day	mg/kg-day	mm/g	0	-9.090909091	0.39				1017.11	36780	5	95.29	14		0.45	0.074833148	0.41	0.49	FALSE	2.272727273	-7.733624656	12.2790792
182437	FALSE		Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2384	Sprague Dawley rats (F1b)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=11-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23863	AGD (mm/g)			AGD (mm/g)				PND 1	Continuous	0.09, 0.39, 0.92, 2.85, 9.24, 95.29, 1017.11 mg/kg-day	mg/kg-day	mm/g	0	-9.090909091	0.39				1017.11	36781	6	1017.11	12		0.4	0.034641016	0.38	0.42	FALSE	-9.090909091	-15.11105263	-3.070765549
182437	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2385	Sprague Dawley rats (F2a)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=15-17)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23864	AGD (mm)			AGD (mm)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm	0	-13.61867704	0.21				531.15	36782	0	0.05	17		2.57	0.247386338	2.44	2.7	FALSE	0	-6.471265173	6.471265173
182437	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2385	Sprague Dawley rats (F2a)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=15-17)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23864	AGD (mm)			AGD (mm)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm	0	-13.61867704	0.21				531.15	36783	1	0.21	17		2.59	0.206155281	2.48	2.7	FALSE	0.778210117	-5.205644617	6.762064851
182437	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2385	Sprague Dawley rats (F2a)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=15-17)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23864	AGD (mm)			AGD (mm)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm	0	-13.61867704	0.21				531.15	36784	2	0.52	16		2.54	0.28	2.39	2.69	FALSE	-1.167315175	-8.16391868	5.82928833
182437	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2385	Sprague Dawley rats (F2a)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=15-17)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23864	AGD (mm)			AGD (mm)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm	0	-13.61867704	0.21				531.15	36785	3	1.61	17		2.53	0.206155281	2.42	2.64	FALSE	-1.556420233	-7.458338748	4.345498281
182437	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2385	Sprague Dawley rats (F2a)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=15-17)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23864	AGD (mm)			AGD (mm)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm	0	-13.61867704	0.21				531.15	36786	4	5.35	15		2.6	0.232379001	2.47	2.73	FALSE	1.167315175	-5.341829611	7.676459961
182437	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2385	Sprague Dawley rats (F2a)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=15-17)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23864	AGD (mm)			AGD (mm)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm	0	-13.61867704	0.21				531.15	36787	5	51.8	17		2.53	0.206155281	2.42	2.64	FALSE	-1.556420233	-7.458338748	4.345498281
182437	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2385	Sprague Dawley rats (F2a)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=15-17)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23864	AGD (mm)			AGD (mm)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm	0	-13.61867704	0.21				531.15	36788	6	531.15	17		2.22	0.206155281	2.11	2.33	TRUE	-13.61867704	-19.11090529	-8.126448793
182437	FALSE		Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2385	Sprague Dawley rats (F2a)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=15-17)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23865	AGD (mm/g)			AGD (mm/g)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm/g	0	-12.82051282	0.21				531.15	36789	0	0.05	17		0.39	0.041231056	0.37	0.41	FALSE	0	-7.107329698	7.107329698
182437	FALSE		Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2385	Sprague Dawley rats (F2a)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=15-17)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23865	AGD (mm/g)			AGD (mm/g)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm/g	0	-12.82051282	0.21				531.15	36790	1	0.21	17		0.38	0.041231056	0.36	0.4	FALSE	-2.564102564	-9.580904312	4.452699183
182437	FALSE		Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2385	Sprague Dawley rats (F2a)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=15-17)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23865	AGD (mm/g)			AGD (mm/g)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm/g	0	-12.82051282	0.21				531.15	36791	2	0.52	16		0.38	0.04	0.36	0.4	FALSE	-2.564102564	-9.580904312	4.452699183
182437	FALSE		Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2385	Sprague Dawley rats (F2a)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=15-17)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23865	AGD (mm/g)			AGD (mm/g)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm/g	0	-12.82051282	0.21				531.15	36792	3	1.61	17		0.38	0.041231056	0.36	0.4	FALSE	-2.564102564	-9.580904312	4.452699183
182437	FALSE		Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2385	Sprague Dawley rats (F2a)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=15-17)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23865	AGD (mm/g)			AGD (mm/g)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm/g	0	-12.82051282	0.21				531.15	36793	4	5.35	15		0.4	0.038729833	0.38	0.42	FALSE	2.564102564	-4.634923429	9.763128557
182437	FALSE		Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2385	Sprague Dawley rats (F2a)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=15-17)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23865	AGD (mm/g)			AGD (mm/g)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm/g	0	-12.82051282	0.21				531.15	36794	5	51.8	17		0.38	0.041231056	0.36	0.4	FALSE	-2.564102564	-9.580904312	4.452699183
182437	FALSE		Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2385	Sprague Dawley rats (F2a)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=15-17)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23865	AGD (mm/g)			AGD (mm/g)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm/g	0	-12.82051282	0.21				531.15	36795	6	531.15	17		0.34	0.041231056	0.32	0.36	TRUE	-12.82051282	-19.48782888	-6.153196763
182437	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2386	Sprague Dawley rats (F2c)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=9-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23866	AGD (mm)			AGD (mm)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm	0	-14.82889734	0.21				531.15	36796	0	0.05	12		2.63	0.207846097	2.5	2.76	FALSE	0	-6.323631747	6.323631747
182437	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2386	Sprague Dawley rats (F2c)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=9-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23866	AGD (mm)			AGD (mm)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm	0	-14.82889734	0.21				531.15	36797	1	0.21	15		2.55	0.271108834	2.4	2.7	FALSE	-3.041825095	-9.824933292	3.741283102
182437	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2386	Sprague Dawley rats (F2c)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=9-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23866	AGD (mm)			AGD (mm)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm	0	-14.82889734	0.21				531.15	36798	2	0.52	11		2.6	0.397994975	2.33	2.87	FALSE	-1.140684411	-11.11651807	8.835149249
182437	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2386	Sprague Dawley rats (F2c)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=9-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23866	AGD (mm)			AGD (mm)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm	0	-14.82889734	0.21				531.15	36799	3	1.61	9		2.58	0.39	2.28	2.88	FALSE	-1.901140684	-12.5361123	8.733830935
182437	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2386	Sprague Dawley rats (F2c)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=9-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23866	AGD (mm)			AGD (mm)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm	0	-14.82889734	0.21				531.15	36800	4	5.35	11		2.58	0.265329983	2.4	2.76	FALSE	-1.901140684	-9.30291909	5.500637722
182437	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2386	Sprague Dawley rats (F2c)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=9-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23866	AGD (mm)			AGD (mm)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm	0	-14.82889734	0.21				531.15	36801	5	51.8	11		2.55	0.232163735	2.39	2.71	FALSE	-3.041825095	-9.824933292	3.741283102
182437	TRUE	Remove these data because these duplicate the AGD/BW data.	Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2386	Sprague Dawley rats (F2c)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=9-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23866	AGD (mm)			AGD (mm)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm	0	-14.82889734	0.21				531.15	36802	6	531.15	9		2.24	0.3	2.01	2.47	TRUE	-14.82889734	-23.19808653	-6.459708148
182437	FALSE		Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2386	Sprague Dawley rats (F2c)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=9-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23867	AGD (mm/g)			AGD (mm/g)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm/g	0	-12.82051282	0.21				531.15	36803	0	0.05	12		0.39	0.034641016	0.37	0.41	FALSE	0	-7.107329698	7.107329698
182437	FALSE		Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2386	Sprague Dawley rats (F2c)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=9-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23867	AGD (mm/g)			AGD (mm/g)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm/g	0	-12.82051282	0.21				531.15	36804	1	0.21	15		0.37	0.038729833	0.35	0.39	FALSE	-5.128205128	-12.05569307	1.799282816
182437	FALSE		Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2386	Sprague Dawley rats (F2c)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=9-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23867	AGD (mm/g)			AGD (mm/g)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm/g	0	-12.82051282	0.21				531.15	36805	2	0.52	11		0.38	0.066332496	0.34	0.42	FALSE	-2.564102564	-13.74474252	8.616537396
182437	FALSE		Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2386	Sprague Dawley rats (F2c)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=9-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23867	AGD (mm/g)			AGD (mm/g)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm/g	0	-12.82051282	0.21				531.15	36806	3	1.61	9		0.38	0.06	0.33	0.43	FALSE	-2.564102564	-13.74474252	8.616537396
182437	FALSE		Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2386	Sprague Dawley rats (F2c)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=9-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23867	AGD (mm/g)			AGD (mm/g)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm/g	0	-12.82051282	0.21				531.15	36807	4	5.35	11		0.4	0.099498744	0.33	0.47	FALSE	2.564102564	-13.36958869	18.49779382
182437	FALSE		Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2386	Sprague Dawley rats (F2c)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=9-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23867	AGD (mm/g)			AGD (mm/g)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm/g	0	-12.82051282	0.21				531.15	36808	5	51.8	11		0.36	0.033166248	0.34	0.38	FALSE	-7.692307692	-14.53174355	-0.852871837
182437	FALSE		Wolfe and Patel 2002		FALSE	1310	Multigenerational study	DBP	2386	Sprague Dawley rats (F2c)	GD 0 - PND 1	PND 1	Rat	Rat Crl:CD(SD)	SD		Rat, Crl:CD(SD) (♂)	Rat, Crl:CD(SD) (♂, N=9-15)	Male	oral diet	mechanistic (GD 0 - PND 1)	GD 0 - PND 1	23867	AGD (mm/g)			AGD (mm/g)				PND 1	Continuous	0.05, 0.21, 0.52, 1.61, 5.35, 51.8, 531.15 mg/kg-day	mg/kg-day	mm/g	0	-12.82051282	0.21				531.15	36809	6	531.15	9		0.34	0.03	0.32	0.36	TRUE	-12.82051282	-19.48782888	-6.153196763
211462	TRUE	Remove these data because these duplicate the AGD/BW data	Ema et al. 1998		FALSE	1366	Developmental toxicity	DBP	2532	Wistar rats	GD 11 - 21	GD 21	Rat	Rat Wistar	W	F1	F1 Rat, Wistar (♂)	F1 Rat, Wistar (♂, N=11)	Male	oral diet	developmental (GD 11 - 21)	GD 11 - 21	24656	AGD (mm)			AGD (mm)				GD 21	Continuous	0.0, 331.0, 555.0, 661.0 mg/kg-day	mg/kg-day	mm	0	-40.84507042	331				661	38673	0	0	11		4.26	0.431161223	3.97	4.55	FALSE	0	-8.458723373	8.458723373
